date,PM10,PM2.5,PM1
5/23/2019 9:49:37 PM,37.6,28.1,18.5
5/23/2019 9:49:43 PM,43.3,26.5,17.7
5/23/2019 9:49:49 PM,38.2,28.7,17.4
5/23/2019 9:49:55 PM,40.7,27.9,17.7
5/23/2019 9:50:01 PM,45.1,33.7,18.6
5/23/2019 9:50:07 PM,33.9,28,18.5
5/23/2019 9:50:13 PM,39.2,29.4,18
5/23/2019 9:50:19 PM,41.3,31,17.9
5/23/2019 9:50:25 PM,38.6,30.5,18.4
5/23/2019 9:50:31 PM,35.3,26.8,17.6
5/23/2019 9:50:37 PM,36.3,27.8,17.2
5/23/2019 9:50:43 PM,39.9,27.8,17.5
5/23/2019 9:50:49 PM,36.1,23.7,17.3
5/23/2019 9:50:55 PM,36.4,27.3,17.3
5/23/2019 9:51:01 PM,42.2,28.5,17.8
5/23/2019 9:51:07 PM,34.6,25.6,17.7
5/23/2019 9:51:13 PM,41.3,29.3,18.3
5/23/2019 9:51:19 PM,41.4,26.8,17.9
5/23/2019 9:51:25 PM,41,28.8,18.2
5/23/2019 9:51:31 PM,30.7,26.1,17.7
5/23/2019 9:51:37 PM,34.4,24.1,17.4
5/23/2019 9:51:43 PM,42,29.1,17.8
5/23/2019 9:51:49 PM,33.8,26.3,17.4
5/23/2019 9:51:55 PM,34.9,24.5,17.3
5/23/2019 9:52:01 PM,37.1,30.2,18.3
5/23/2019 9:52:07 PM,35.2,28,18.2
5/23/2019 9:52:13 PM,39.8,27.1,17.5
5/23/2019 9:52:19 PM,38.9,29.7,18.3
5/23/2019 9:52:25 PM,39.6,31.2,18.4
5/23/2019 9:52:31 PM,40.9,28.6,17.6
5/23/2019 9:52:37 PM,37.1,29.5,17.2
5/23/2019 9:52:43 PM,34.9,27.9,17.6
5/23/2019 9:52:49 PM,33.9,28.7,18.8
5/23/2019 9:52:55 PM,36.6,29.4,17.6
5/23/2019 9:53:01 PM,37,27.4,17.9
5/23/2019 9:53:07 PM,49.2,30,18.2
5/23/2019 9:53:13 PM,42.8,25.9,17.4
5/23/2019 9:53:19 PM,38.2,29.9,18.6
5/23/2019 9:53:25 PM,41,27.1,17.7
5/23/2019 9:53:31 PM,40,29.4,18.5
5/23/2019 9:53:37 PM,39.8,28.7,17.2
5/23/2019 9:53:43 PM,45.9,29.6,18.6
5/23/2019 9:53:49 PM,39.3,31.4,18
5/23/2019 9:53:55 PM,35.5,26.8,18.2
5/23/2019 9:54:01 PM,41.8,28.5,17.9
5/23/2019 9:54:07 PM,40.8,27.9,18
5/23/2019 9:54:13 PM,35.5,25.2,17.8
5/23/2019 9:54:19 PM,33.8,23.5,16.3
5/23/2019 9:54:25 PM,43,31.5,18.4
5/23/2019 9:54:31 PM,45,28.8,17.5
5/23/2019 9:54:37 PM,40.2,30,17.9
5/23/2019 9:54:43 PM,35.5,26.6,17.2
5/23/2019 9:54:49 PM,42,32.2,18.2
5/23/2019 9:54:55 PM,41.2,28.9,18.9
5/23/2019 9:55:01 PM,37.5,27.6,18.3
5/23/2019 9:55:07 PM,44.5,27.8,17.9
5/23/2019 9:55:13 PM,39.8,30.4,18.5
5/23/2019 9:55:19 PM,47.6,31.3,18.9
5/23/2019 9:55:25 PM,43.8,30.5,18.3
5/23/2019 9:55:31 PM,36.3,27.2,17.7
5/23/2019 9:55:37 PM,38,30.7,17.8
5/23/2019 9:55:43 PM,41.6,30.6,18.2
5/23/2019 9:55:49 PM,43.2,33.2,19.6
5/23/2019 9:55:55 PM,42.3,30,18.4
5/23/2019 9:56:01 PM,44.4,31.1,18.5
5/23/2019 9:56:07 PM,42.3,28,17.6
5/23/2019 9:56:13 PM,43.5,31.9,18.8
5/23/2019 9:56:19 PM,40.5,31,19
5/23/2019 9:56:25 PM,40.2,32.6,19
5/23/2019 9:56:31 PM,41.2,30.1,18.8
5/23/2019 9:56:37 PM,40.2,28.9,17.9
5/23/2019 9:56:43 PM,41.1,28.1,17.9
5/23/2019 9:56:49 PM,44,29,17.7
5/23/2019 9:56:55 PM,36.8,27.8,17.8
5/23/2019 9:57:01 PM,32.4,27.1,17.4
5/23/2019 9:57:07 PM,35.8,28.4,18.4
5/23/2019 9:57:13 PM,34.5,27.9,17.8
5/23/2019 9:57:19 PM,43,29.5,18
5/23/2019 9:57:25 PM,47,31.4,18.5
5/23/2019 9:57:31 PM,32,24.9,17.3
5/23/2019 9:57:37 PM,31.7,25.1,17.2
5/23/2019 9:57:43 PM,39.7,25.7,17.2
5/23/2019 9:57:49 PM,33,26.8,18.3
5/23/2019 9:57:55 PM,42.9,31.1,17.9
5/23/2019 9:58:01 PM,42.8,30.5,18.3
5/23/2019 9:58:07 PM,32.3,25.9,18
5/23/2019 9:58:13 PM,40.4,31.4,18.1
5/23/2019 9:58:19 PM,40.1,29.5,17.6
5/23/2019 9:58:25 PM,37.5,29.4,17.8
5/23/2019 9:58:31 PM,51.9,30.7,17.6
5/23/2019 9:58:37 PM,42,27.7,17.7
5/23/2019 9:58:43 PM,33,25.5,17.7
5/23/2019 9:58:49 PM,38.5,28,18
5/23/2019 9:58:55 PM,35.1,26.4,17.5
5/23/2019 9:59:01 PM,44.7,30.8,17.9
5/23/2019 9:59:07 PM,38.3,28,17.5
5/23/2019 9:59:13 PM,42.1,29.6,18.2
5/23/2019 9:59:19 PM,37.6,29.1,18.4
5/23/2019 9:59:25 PM,41.6,28.6,17.5
5/23/2019 9:59:31 PM,40.5,26.3,17.9
5/23/2019 9:59:37 PM,34.4,26,18.3
5/23/2019 9:59:43 PM,41,31.6,18.9
5/23/2019 9:59:49 PM,38.7,30.1,18.3
5/23/2019 9:59:55 PM,36.6,29,18
5/23/2019 10:00:01 PM,36.8,25.8,17.3
5/23/2019 10:00:07 PM,34.2,27.4,17.8
5/23/2019 10:00:13 PM,37.5,25.6,18.1
5/23/2019 10:00:19 PM,37.1,25.4,17.2
5/23/2019 10:00:25 PM,38.4,25.2,16.9
5/23/2019 10:00:31 PM,39.2,26.5,17.3
5/23/2019 10:00:37 PM,42,29.9,17.8
5/23/2019 10:00:43 PM,42,31.3,18.6
5/23/2019 10:00:49 PM,38.9,29.1,18.5
5/23/2019 10:00:55 PM,34.6,26.8,17.9
5/23/2019 10:01:01 PM,38,28.3,17.9
5/23/2019 10:01:07 PM,33.9,25.7,17.7
5/23/2019 10:01:13 PM,46.3,32.1,18.3
5/23/2019 10:01:19 PM,42.3,28.6,17.9
5/23/2019 10:01:25 PM,33.3,23.4,17.5
5/23/2019 10:01:31 PM,34.8,27.8,18
5/23/2019 10:01:37 PM,33,26.5,17.3
5/23/2019 10:01:43 PM,39.4,29.4,18.3
5/23/2019 10:01:49 PM,38.3,29.2,17.5
5/23/2019 10:01:55 PM,39.6,30,17.3
5/23/2019 10:02:01 PM,38.9,28.2,18.3
5/23/2019 10:02:07 PM,39.5,29.9,18.2
5/23/2019 10:02:13 PM,38.3,25.3,17.5
5/23/2019 10:02:19 PM,37.5,27.7,18.1
5/23/2019 10:02:25 PM,32.7,25,17.2
5/23/2019 10:02:31 PM,40.1,30.7,18.3
5/23/2019 10:02:37 PM,38.6,26.3,17.4
5/23/2019 10:02:43 PM,45.6,28.6,18.1
5/23/2019 10:02:49 PM,36.9,28,17.4
5/23/2019 10:02:55 PM,40.2,28.8,17.6
5/23/2019 10:03:01 PM,33.3,26.9,17.8
5/23/2019 10:03:07 PM,34.4,25.8,18
5/23/2019 10:03:13 PM,48,25.6,17.4
5/23/2019 10:03:19 PM,40.2,29.3,17.5
5/23/2019 10:03:25 PM,41.8,29.2,18.5
5/23/2019 10:03:31 PM,41.4,30.2,18.3
5/23/2019 10:03:37 PM,34.4,27.8,18.1
5/23/2019 10:03:43 PM,38.8,28.1,18.6
5/23/2019 10:03:49 PM,38.3,27.5,17.5
5/23/2019 10:03:55 PM,35.3,27.9,18.1
5/23/2019 10:04:01 PM,48.2,30.1,18.3
5/23/2019 10:04:07 PM,38.8,26.8,17.2
5/23/2019 10:04:13 PM,35.3,26.4,17.7
5/23/2019 10:04:19 PM,41.1,28.9,18.4
5/23/2019 10:04:25 PM,52.4,31.6,18.7
5/23/2019 10:04:31 PM,43,30.4,19
5/23/2019 10:04:37 PM,38.8,30.7,18.9
5/23/2019 10:04:43 PM,39.7,28.9,18
5/23/2019 10:04:49 PM,43,30.9,18.3
5/23/2019 10:04:55 PM,48.6,31.7,18.6
5/23/2019 10:05:01 PM,38.6,29.9,18.3
5/23/2019 10:05:07 PM,35,28.8,18.1
5/23/2019 10:05:13 PM,36.1,29.3,17.7
5/23/2019 10:05:19 PM,35.2,28.1,18.6
5/23/2019 10:05:25 PM,38.9,31.6,18.8
5/23/2019 10:05:31 PM,38.1,25.9,18
5/23/2019 10:05:37 PM,36.9,28.2,18.1
5/23/2019 10:05:43 PM,34.3,27.6,18
5/23/2019 10:05:49 PM,32.9,26.8,17.6
5/23/2019 10:05:55 PM,42.9,25.9,17.6
5/23/2019 10:06:01 PM,40.4,28.9,18
5/23/2019 10:06:07 PM,39.7,26.5,17.5
5/23/2019 10:06:13 PM,40.3,31,19
5/23/2019 10:06:19 PM,37.9,26.6,17.5
5/23/2019 10:06:25 PM,38.2,30.9,19
5/23/2019 10:06:31 PM,43.2,32.3,19.1
5/23/2019 10:06:37 PM,38,30.3,18.4
5/23/2019 10:06:43 PM,38.7,28.4,18.1
5/23/2019 10:06:49 PM,35.3,27.4,17.6
5/23/2019 10:06:55 PM,48.2,27.9,17.9
5/23/2019 10:07:01 PM,38.3,28.7,17.4
5/23/2019 10:07:07 PM,38.5,25.2,16.5
5/23/2019 10:07:13 PM,37.8,28.3,17.6
5/23/2019 10:07:19 PM,37.3,28.4,18.1
5/23/2019 10:07:25 PM,33.5,27.8,18.1
5/23/2019 10:07:31 PM,47.8,29.9,18.7
5/23/2019 10:07:37 PM,35.4,29,18
5/23/2019 10:07:43 PM,37.3,29.6,18.1
5/23/2019 10:07:49 PM,38.3,26.9,17.5
5/23/2019 10:07:55 PM,36.1,28.6,17.8
5/23/2019 10:08:01 PM,42.7,26.2,17.6
5/23/2019 10:08:07 PM,38.6,28.3,17.4
5/23/2019 10:08:13 PM,33.5,27.5,18.1
5/23/2019 10:08:19 PM,37.2,28.8,17.5
5/23/2019 10:08:25 PM,45.5,29.6,17.9
5/23/2019 10:08:31 PM,38.4,29.4,17.9
5/23/2019 10:08:37 PM,34.3,26.9,18.3
5/23/2019 10:08:43 PM,45.4,31.1,18.6
5/23/2019 10:08:49 PM,45.5,29.9,18.3
5/23/2019 10:08:55 PM,36.7,27.6,17.6
5/23/2019 10:09:01 PM,46.2,26.3,17.2
5/23/2019 10:09:07 PM,39.1,29.7,18.3
5/23/2019 10:09:13 PM,34.4,26.6,17.9
5/23/2019 10:09:19 PM,39.5,26.2,17.6
5/23/2019 10:09:25 PM,50.2,31.5,18.4
5/23/2019 10:09:31 PM,40.5,30.4,18.6
5/23/2019 10:09:37 PM,36.2,27.8,18
5/23/2019 10:09:43 PM,40.5,26.9,17.8
5/23/2019 10:09:49 PM,37.9,28.3,17.9
5/23/2019 10:09:55 PM,36.4,28.1,17.7
5/23/2019 10:10:01 PM,43.7,27.8,18
5/23/2019 10:10:07 PM,34.9,27.9,17.9
5/23/2019 10:10:13 PM,40,28.1,18
5/23/2019 10:10:19 PM,38.5,28.8,18.2
5/23/2019 10:10:25 PM,45.6,34.7,18
5/23/2019 10:10:31 PM,37.6,28.3,17.2
5/23/2019 10:10:37 PM,34.7,24.3,17.1
5/23/2019 10:10:43 PM,37.8,28.5,18.3
5/23/2019 10:10:49 PM,38.3,29.2,17.8
5/23/2019 10:10:55 PM,36.1,30.6,19.4
5/23/2019 10:11:01 PM,36.2,26,17.3
5/23/2019 10:11:07 PM,36,27.3,18.9
5/23/2019 10:11:13 PM,32.9,26.4,18.1
5/23/2019 10:11:19 PM,36.3,27.7,17.5
5/23/2019 10:11:25 PM,35.1,24.5,17.3
5/23/2019 10:11:31 PM,40.1,30.7,18.5
5/23/2019 10:11:37 PM,42.5,26.8,18.1
5/23/2019 10:11:43 PM,33.6,28.1,18.3
5/23/2019 10:11:49 PM,42.1,28.3,17.7
5/23/2019 10:11:55 PM,39.4,28,17.6
5/23/2019 10:12:01 PM,43.8,29.1,18.3
5/23/2019 10:12:07 PM,35.8,27.9,18.3
5/23/2019 10:12:13 PM,40.9,27.2,17.6
5/23/2019 10:12:19 PM,35.4,29.8,18.7
5/23/2019 10:12:25 PM,33,27.8,18.5
5/23/2019 10:12:31 PM,38.5,29.9,18.4
5/23/2019 10:12:37 PM,45.5,33.4,18.9
5/23/2019 10:12:43 PM,39.8,28.9,18
5/23/2019 10:12:49 PM,34.4,26.6,18
5/23/2019 10:12:55 PM,34.2,24.8,17.1
5/23/2019 10:13:01 PM,37,28.8,17.9
5/23/2019 10:13:07 PM,33.3,25.9,17.2
5/23/2019 10:13:13 PM,53.1,30.6,18
5/23/2019 10:13:19 PM,31.6,26.6,18
5/23/2019 10:13:25 PM,41.5,29.7,17.6
5/23/2019 10:13:31 PM,37.9,28.6,18.1
5/23/2019 10:13:37 PM,46.3,27.2,17.5
5/23/2019 10:13:43 PM,38.9,28.5,17.7
5/23/2019 10:13:49 PM,41.6,30.8,18
5/23/2019 10:13:55 PM,36.8,30,18.3
5/23/2019 10:14:01 PM,36.6,27,17.9
5/23/2019 10:14:07 PM,41.6,29.2,18.2
5/23/2019 10:14:13 PM,40.1,28.9,17.6
5/23/2019 10:14:19 PM,38.6,27.8,17.9
5/23/2019 10:14:25 PM,49.2,28.9,17.7
5/23/2019 10:14:31 PM,31.9,25.1,17.3
5/23/2019 10:14:37 PM,37.7,27.8,17.8
5/23/2019 10:14:43 PM,40.2,31.1,18.3
5/23/2019 10:14:49 PM,36.9,27.2,17.5
5/23/2019 10:14:55 PM,35.2,29.2,18
5/23/2019 10:15:01 PM,38.6,28.8,18.3
5/23/2019 10:15:07 PM,34.5,26.7,17.3
5/23/2019 10:15:13 PM,35.2,28.2,17.5
5/23/2019 10:15:19 PM,36.8,28,17.3
5/23/2019 10:15:25 PM,42.5,28.8,18.2
5/23/2019 10:15:31 PM,35,27.5,17.2
5/23/2019 10:15:37 PM,33.3,26.4,17.6
5/23/2019 10:15:43 PM,34.8,28.4,18
5/23/2019 10:15:49 PM,33.8,27.4,17.3
5/23/2019 10:15:55 PM,40.7,29.9,17.4
5/23/2019 10:16:01 PM,43.5,27,17.7
5/23/2019 10:16:07 PM,40,27.5,17.6
5/23/2019 10:16:13 PM,34.1,28,17.2
5/23/2019 10:16:19 PM,41.9,30,18.1
5/23/2019 10:16:25 PM,42.8,31.3,18.4
5/23/2019 10:16:31 PM,43.6,28.9,17.6
5/23/2019 10:16:37 PM,42.2,30.4,17.8
5/23/2019 10:16:43 PM,33.8,24.8,17.3
5/23/2019 10:16:49 PM,32.8,26.6,17.7
5/23/2019 10:16:55 PM,39.4,27,16.9
5/23/2019 10:17:01 PM,32.7,23.9,16.8
5/23/2019 10:17:07 PM,41.9,27.8,17.3
5/23/2019 10:17:13 PM,40.4,27.6,17.8
5/23/2019 10:17:19 PM,36.9,26.5,17.9
5/23/2019 10:17:25 PM,38.5,28.4,17.7
5/23/2019 10:17:31 PM,37.4,29,18
5/23/2019 10:17:37 PM,42,28.6,17.3
5/23/2019 10:17:43 PM,30.3,24.1,16.8
5/23/2019 10:17:49 PM,34,26.1,17.4
5/23/2019 10:17:55 PM,40.6,28.1,17.5
5/23/2019 10:18:01 PM,44.1,28.8,17.7
5/23/2019 10:18:07 PM,36.8,27.7,17.4
5/23/2019 10:18:13 PM,36.9,28.2,18
5/23/2019 10:18:19 PM,38.5,30.3,18.5
5/23/2019 10:18:25 PM,35.7,29.5,18.1
5/23/2019 10:18:31 PM,31.6,26,17.4
5/23/2019 10:18:37 PM,37.9,27.3,17.7
5/23/2019 10:18:43 PM,47.1,29.2,17.9
5/23/2019 10:18:49 PM,34.4,26.3,17.4
5/23/2019 10:18:55 PM,36.6,27.6,18.1
5/23/2019 10:19:01 PM,38.5,25.8,17.6
5/23/2019 10:19:07 PM,34.7,25.9,17.6
5/23/2019 10:19:13 PM,35.5,28.9,18.1
5/23/2019 10:19:19 PM,40.8,30,18.4
5/23/2019 10:19:25 PM,35.5,27.5,18
5/23/2019 10:19:31 PM,35.3,25.9,17.7
5/23/2019 10:19:37 PM,50.2,31.3,18.4
5/23/2019 10:19:43 PM,37.5,29.2,18.5
5/23/2019 10:19:49 PM,40.2,30.7,18.4
5/23/2019 10:19:55 PM,43.8,30.4,17.8
5/23/2019 10:20:01 PM,36.1,28.8,18
5/23/2019 10:20:07 PM,35.8,27.9,18.3
5/23/2019 10:20:13 PM,41.2,30,18
5/23/2019 10:20:19 PM,37.7,29.3,19
5/23/2019 10:20:25 PM,40.6,31.6,18.7
5/23/2019 10:20:31 PM,35.5,26.2,17.7
5/23/2019 10:20:37 PM,36.4,27.4,17.8
5/23/2019 10:20:43 PM,37.1,27.4,17.8
5/23/2019 10:20:49 PM,32.1,27,17.7
5/23/2019 10:20:55 PM,39.4,30,18.4
5/23/2019 10:21:01 PM,44.5,27.5,18
5/23/2019 10:21:07 PM,45.2,34.3,19.1
5/23/2019 10:21:13 PM,40.2,29.2,17.4
5/23/2019 10:21:19 PM,38.1,29.9,18.4
5/23/2019 10:21:25 PM,37.7,29.3,17.5
5/23/2019 10:21:31 PM,41.2,28.8,18
5/23/2019 10:21:37 PM,37.7,29.1,18.4
5/23/2019 10:21:43 PM,43.3,29.7,18.5
5/23/2019 10:21:49 PM,35.8,28,17.6
5/23/2019 10:21:55 PM,43,30.9,18.6
5/23/2019 10:22:01 PM,36.2,29.4,18.6
5/23/2019 10:22:07 PM,35.3,25.1,16.8
5/23/2019 10:22:13 PM,41.9,31.4,18.7
5/23/2019 10:22:19 PM,28,23.6,16.6
5/23/2019 10:22:25 PM,38.4,27.8,17.4
5/23/2019 10:22:31 PM,40.2,31.9,18.4
5/23/2019 10:22:37 PM,34.7,27.1,17.4
5/23/2019 10:22:43 PM,38.6,27.5,17.7
5/23/2019 10:22:49 PM,37.8,29.1,18.5
5/23/2019 10:22:55 PM,40.6,26.5,17.4
5/23/2019 10:23:01 PM,32.1,24.8,17
5/23/2019 10:23:07 PM,42.7,32.2,18.2
5/23/2019 10:23:13 PM,41.8,29.8,18.3
5/23/2019 10:23:19 PM,48.6,31.1,18.1
5/23/2019 10:23:25 PM,44.6,34.7,19.1
5/23/2019 10:23:31 PM,37,26.9,17.5
5/23/2019 10:23:37 PM,37.8,30.8,18.4
5/23/2019 10:23:43 PM,40.4,32.4,18.1
5/23/2019 10:23:49 PM,38,30.4,18.2
5/23/2019 10:23:55 PM,41,31.3,19.2
5/23/2019 10:24:01 PM,43,31.1,17.9
5/23/2019 10:24:07 PM,33.5,27.7,17.3
5/23/2019 10:24:13 PM,42.9,25.6,17.2
5/23/2019 10:24:19 PM,34.5,27.5,18.3
5/23/2019 10:24:25 PM,48.8,31.3,18.4
5/23/2019 10:24:31 PM,42.3,30.8,18.3
5/23/2019 10:24:37 PM,44.5,33.2,18
5/23/2019 10:24:43 PM,37.7,26.5,16.6
5/23/2019 10:24:49 PM,44.4,31.9,17.9
5/23/2019 10:24:55 PM,37.5,26.7,17.4
5/23/2019 10:25:01 PM,38.1,28.2,17.8
5/23/2019 10:25:07 PM,41.6,28.7,17.8
5/23/2019 10:25:13 PM,40.2,30.6,17.9
5/23/2019 10:25:19 PM,38.8,30.1,18
5/23/2019 10:25:25 PM,41.5,29.3,18.1
5/23/2019 10:25:31 PM,38.9,25.1,18
5/23/2019 10:25:37 PM,38.4,28.1,17.8
5/23/2019 10:25:43 PM,37.2,28.9,17.8
5/23/2019 10:25:49 PM,39.3,26.7,17.2
5/23/2019 10:25:55 PM,37.2,27.2,17.1
5/23/2019 10:26:01 PM,45.5,33.7,19
5/23/2019 10:26:07 PM,41,30.9,18.3
5/23/2019 10:26:13 PM,49.4,28.2,17.7
5/23/2019 10:26:19 PM,34.2,27.4,17.9
5/23/2019 10:26:25 PM,30.9,25,17.3
5/23/2019 10:26:31 PM,39.5,32.3,18.5
5/23/2019 10:26:37 PM,41.9,31.8,18.5
5/23/2019 10:26:43 PM,37,27.7,17.6
5/23/2019 10:26:49 PM,36.5,28.3,18
5/23/2019 10:26:55 PM,33.5,26.9,17.7
5/23/2019 10:27:01 PM,36.9,25.8,17.7
5/23/2019 10:27:07 PM,44.8,29.7,18.7
5/23/2019 10:27:13 PM,39.1,27.8,17.4
5/23/2019 10:27:19 PM,47.4,31.4,18.1
5/23/2019 10:27:25 PM,37.3,26,17.5
5/23/2019 10:27:31 PM,36.9,29.5,17.3
5/23/2019 10:27:37 PM,35.6,27.1,17
5/23/2019 10:27:43 PM,35.3,29.2,18.1
5/23/2019 10:27:49 PM,37,28.9,17.6
5/23/2019 10:27:55 PM,37.9,26.8,17.7
5/23/2019 10:28:01 PM,39.2,27,17.3
5/23/2019 10:28:07 PM,40.7,27.6,16.8
5/23/2019 10:28:13 PM,33.5,27.4,17.5
5/23/2019 10:28:19 PM,30,24.8,17.2
5/23/2019 10:28:25 PM,34.8,27.2,17.7
5/23/2019 10:28:31 PM,33.8,26.7,18.1
5/23/2019 10:28:37 PM,40.3,28.1,17.5
5/23/2019 10:28:43 PM,40.6,28.8,18
5/23/2019 10:28:49 PM,37.7,26.3,17.6
5/23/2019 10:28:55 PM,38,28.4,17.9
5/23/2019 10:29:01 PM,44.2,32.2,18.5
5/23/2019 10:29:07 PM,39.4,28.5,18.2
5/23/2019 10:29:13 PM,41.9,27.5,18.3
5/23/2019 10:29:19 PM,44.1,29.2,18.2
5/23/2019 10:29:25 PM,45,30.5,18.2
5/23/2019 10:29:31 PM,38.6,29.8,17.8
5/23/2019 10:29:37 PM,38.6,27.8,18.3
5/23/2019 10:29:43 PM,44,31,18.7
5/23/2019 10:29:49 PM,40.7,29.6,17.7
5/23/2019 10:29:55 PM,54.4,29.3,17.5
5/23/2019 10:30:01 PM,40.3,27.1,17.5
5/23/2019 10:30:07 PM,41.6,32.1,18.7
5/23/2019 10:30:13 PM,47.4,31.3,18.1
5/23/2019 10:30:19 PM,44.5,30.9,18.1
5/23/2019 10:30:25 PM,40.9,28.7,17.7
5/23/2019 10:30:31 PM,38.7,28.5,18.4
5/23/2019 10:30:37 PM,44.6,30.5,18.4
5/23/2019 10:30:43 PM,35.4,28.1,17.4
5/23/2019 10:30:49 PM,36.8,30.1,18.4
5/23/2019 10:30:55 PM,41.4,29.2,18.3
5/23/2019 10:31:01 PM,39.3,28.6,18
5/23/2019 10:31:07 PM,36.1,28.1,18.4
5/23/2019 10:31:13 PM,39.1,30.2,18.3
5/23/2019 10:31:19 PM,36.5,26.6,18.4
5/23/2019 10:31:25 PM,43.8,31.1,18.8
5/23/2019 10:31:31 PM,45.8,31.3,18.6
5/23/2019 10:31:37 PM,47.3,30.6,17.4
5/23/2019 10:31:43 PM,40.6,28.1,17.7
5/23/2019 10:31:49 PM,44.1,28.3,17.8
5/23/2019 10:31:55 PM,40.5,26.9,17.9
5/23/2019 10:32:01 PM,41.4,29.6,18.1
5/23/2019 10:32:07 PM,44.8,28.5,18.2
5/23/2019 10:32:13 PM,48.1,31.1,18.5
5/23/2019 10:32:19 PM,39.7,31.5,18.6
5/23/2019 10:32:25 PM,37,29.6,18.8
5/23/2019 10:32:31 PM,34,27.8,18.3
5/23/2019 10:32:37 PM,39.8,30.2,18.4
5/23/2019 10:32:43 PM,42.3,30.5,18.6
5/23/2019 10:32:49 PM,46.7,27.7,17.9
5/23/2019 10:32:55 PM,40.9,32,18
5/23/2019 10:33:01 PM,40,30.2,19.1
5/23/2019 10:33:07 PM,46.6,30.7,18.2
5/23/2019 10:33:13 PM,48.1,32.4,18.2
5/23/2019 10:33:19 PM,54.2,31.3,18.1
5/23/2019 10:33:25 PM,37.9,29.3,18.5
5/23/2019 10:33:31 PM,39.2,27.2,17.6
5/23/2019 10:33:37 PM,40.7,29.1,18.1
5/23/2019 10:33:43 PM,41.6,28.9,18
5/23/2019 10:33:49 PM,34,25.5,17.7
5/23/2019 10:33:55 PM,41.8,32.4,19
5/23/2019 10:34:01 PM,39.9,29.3,18.5
5/23/2019 10:34:07 PM,34.5,26.3,17.8
5/23/2019 10:34:13 PM,39.2,31.2,18.8
5/23/2019 10:34:19 PM,45.5,29.1,19.1
5/23/2019 10:34:25 PM,41,31.3,18.6
5/23/2019 10:34:31 PM,37.9,26.6,17.6
5/23/2019 10:34:37 PM,35.2,27.9,17.6
5/23/2019 10:34:43 PM,36.2,26.7,17.7
5/23/2019 10:34:49 PM,36.1,27.5,17.7
5/23/2019 10:34:55 PM,39.4,27.6,17.4
5/23/2019 10:35:01 PM,36.3,27.9,18.4
5/23/2019 10:35:07 PM,39.1,28.1,17.9
5/23/2019 10:35:13 PM,35.6,27.2,17.7
5/23/2019 10:35:19 PM,35.3,26.8,17.8
5/23/2019 10:35:25 PM,42.5,28.2,18.1
5/23/2019 10:35:31 PM,43.8,30.8,18.2
5/23/2019 10:35:37 PM,38.2,28.9,18.4
5/23/2019 10:35:43 PM,35.6,26.9,17.8
5/23/2019 10:35:49 PM,46.6,33.3,18.2
5/23/2019 10:35:55 PM,45.2,26.8,17.9
5/23/2019 10:36:01 PM,33.9,24.7,16.8
5/23/2019 10:36:07 PM,33.2,26.2,17.9
5/23/2019 10:36:13 PM,38.1,28,17.8
5/23/2019 10:36:19 PM,39.9,27.9,18
5/23/2019 10:36:25 PM,35.5,26.2,17.3
5/23/2019 10:36:31 PM,40.9,30.9,18.7
5/23/2019 10:36:37 PM,33.6,24.8,17.5
5/23/2019 10:36:43 PM,36.4,28.2,17.7
5/23/2019 10:36:49 PM,48.7,31.8,18.7
5/23/2019 10:36:55 PM,44.1,28.7,18.6
5/23/2019 10:37:01 PM,35,23.9,17.2
5/23/2019 10:37:07 PM,39.4,28.6,18.1
5/23/2019 10:37:13 PM,45.6,31.3,18.2
5/23/2019 10:37:19 PM,43.2,30.7,18.2
5/23/2019 10:37:25 PM,35,24.1,17
5/23/2019 10:37:31 PM,34.8,27.4,17
5/23/2019 10:37:37 PM,42.3,28,17.7
5/23/2019 10:37:43 PM,45.7,32.1,18.9
5/23/2019 10:37:49 PM,37.8,28.2,18.1
5/23/2019 10:37:55 PM,37.4,29.6,18.1
5/23/2019 10:38:01 PM,42,28.6,17
5/23/2019 10:38:07 PM,36.8,27.5,17.2
5/23/2019 10:38:13 PM,40.1,28.4,18
5/23/2019 10:38:19 PM,31.5,27.1,17.7
5/23/2019 10:38:25 PM,38.8,28.3,17.9
5/23/2019 10:38:31 PM,43,28.3,18.1
5/23/2019 10:38:37 PM,33,26.4,17.5
5/23/2019 10:38:43 PM,39.4,28.5,18.4
5/23/2019 10:38:49 PM,40.8,27,18.2
5/23/2019 10:38:55 PM,35.9,25.7,17.8
5/23/2019 10:39:01 PM,38,29.2,18
5/23/2019 10:39:07 PM,45,25.1,16.7
5/23/2019 10:39:13 PM,39.3,30.5,18.2
5/23/2019 10:39:19 PM,38.7,26.8,17
5/23/2019 10:39:25 PM,40.5,27.3,17.7
5/23/2019 10:39:31 PM,37.2,29.8,17.9
5/23/2019 10:39:37 PM,44.7,31,18.9
5/23/2019 10:39:43 PM,42.4,30.6,18.2
5/23/2019 10:39:49 PM,47.9,29,18
5/23/2019 10:39:55 PM,41.3,31.4,18.9
5/23/2019 10:40:01 PM,40.5,26.5,17.6
5/23/2019 10:40:07 PM,30.2,25.3,17.1
5/23/2019 10:40:13 PM,31.4,26.2,18.2
5/23/2019 10:40:19 PM,36.5,29.8,17.9
5/23/2019 10:40:25 PM,38.4,28.8,17.7
5/23/2019 10:40:31 PM,41.3,32.1,18.1
